x;value
6.08;-4.853700
6.10;-5.397754
6.12;-6.073511
6.14;-6.936163
6.16;-8.076748
6.18;-9.656883
6.20;-11.993612
6.22;-15.805397
6.24;-23.141627
6.26;-43.123035
6.28;-313.940403
6.30;59.466192
6.32;27.150795
6.34;17.582139
6.36;12.992728
6.38;10.296719
6.40;8.521593
6.42;7.263495
6.44;6.324596
6.46;5.596577
6.48;5.015146
6.50;4.539734
6.52;4.143476
6.54;3.807875
6.56;3.519779
6.58;3.269581
6.60;3.050101
6.62;2.855862
6.64;2.682615
6.66;2.527014
6.68;2.386387
6.70;2.258573
6.72;2.141809
6.74;2.034638
6.76;1.935850
6.78;1.844427
6.80;1.759510
6.82;1.680367
6.84;1.606371
6.86;1.536983
6.88;1.471734
6.90;1.410216
6.92;1.352074
6.94;1.296994
6.96;1.244700
6.98;1.194946
7.00;1.147515
7.02;1.102213
7.04;1.058866
7.06;1.017316
7.08;0.977424
7.10;0.939061
7.12;0.902114
7.14;0.866476
7.16;0.832052
7.18;0.798755
7.20;0.766506
7.22;0.735231
7.24;0.704862
7.26;0.675338
7.28;0.646600
7.30;0.618597
7.32;0.591278
7.34;0.564598
7.36;0.538513
7.38;0.512985
7.40;0.487975
7.42;0.463449
7.44;0.439373
7.46;0.415717
7.48;0.392451
7.50;0.369547
7.52;0.346980
7.54;0.324723
7.56;0.302754
7.58;0.281049
7.60;0.259587
7.62;0.238347
7.64;0.217309
7.66;0.196452
7.68;0.175759
7.70;0.155210
7.72;0.134789
7.74;0.114478
7.76;0.094259
7.78;0.074117
7.80;0.054034
7.82;0.033995
7.84;0.013983
7.86;-0.006018
7.88;-0.026024
7.90;-0.046051
7.92;-0.066114
7.94;-0.086231
7.96;-0.106417
7.98;-0.126690
8.00;-0.147065
8.02;-0.167561
8.04;-0.188194
8.06;-0.208983
8.08;-0.229947
8.10;-0.251105
8.12;-0.272476
8.14;-0.294082
8.16;-0.315943
8.18;-0.338082
8.20;-0.360523
8.22;-0.383290
8.24;-0.406408
8.26;-0.429906
8.28;-0.453811
8.30;-0.478154
8.32;-0.502967
8.34;-0.528285
8.36;-0.554143
8.38;-0.580581
8.40;-0.607640
8.42;-0.635365
8.44;-0.663804
8.46;-0.693009
8.48;-0.723034
8.50;-0.753941
8.52;-0.785794
8.54;-0.818664
8.56;-0.852629
8.58;-0.887773
8.60;-0.924187
8.62;-0.961973
8.64;-1.001241
8.66;-1.042115
8.68;-1.084729
8.70;-1.129233
8.72;-1.175794
8.74;-1.224598
8.76;-1.275853
8.78;-1.329793
8.80;-1.386680
8.82;-1.446813
8.84;-1.510531
8.86;-1.578219
8.88;-1.650320
8.90;-1.727344
8.92;-1.809880
8.94;-1.898618
8.96;-1.994361
8.98;-2.098061
9.00;-2.210845
9.02;-2.334067
9.04;-2.469358
9.06;-2.618709
9.08;-2.784570
9.10;-2.969998
9.12;-3.178850
9.14;-3.416064
9.16;-3.688075
9.18;-4.003415
9.20;-4.373655
9.22;-4.814887
9.24;-5.350167
9.26;-6.013747
9.28;-6.858801
9.30;-7.972599
9.32;-9.509039
9.34;-11.767244
9.36;-15.415747
9.38;-22.317478
9.40;-40.350155
9.42;-209.291763
9.44;65.689058
9.46;28.379558
9.48;18.090296
9.50;13.268890
9.52;10.470009
9.54;8.640453
9.56;7.350115
9.58;6.390560
9.60;5.648517
9.62;5.057132
9.64;4.574401
9.66;4.172604
9.68;3.832711
9.70;3.541223
9.72;3.288297
9.74;3.066590
9.76;2.870511
9.78;2.695725
9.80;2.538825
9.82;2.397090
9.84;2.268325
9.86;2.150738
9.88;2.042851
9.90;1.943435
9.92;1.851459
9.94;1.766052
9.96;1.686473
9.98;1.612088
10.00;1.542351
